Time;Position;Rotation.X;Rotation.Y;FPS;Input;Position.x;Position.y;Position.z;distance;cumulative_distance;angle_diff
66333.1275;(-0.7701, 4.0000, 0.4684);164.1;2;34.6388;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.1561;(-0.7701, 4.0000, 0.4684);164.1;2;34.7099;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.1857;(-0.7701, 4.0000, 0.4684);164.1;2;34.7686;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.2216;(-0.7701, 4.0000, 0.4684);164.1;2;34.6492;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.2446;(-0.7701, 4.0000, 0.4684);164.1;2;33.9365;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.2738;(-0.7701, 4.0000, 0.4684);164.1;2;34.5531;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.3028;(-0.7701, 4.0000, 0.4684);164.1;2;34.5404;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.3309;(-0.7701, 4.0000, 0.4684);164.1;2;34.546;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.36;(-0.7701, 4.0000, 0.4684);164.1;2;34.6218;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.3889;(-0.7701, 4.0000, 0.4684);164.1;2;34.6042;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.4175;(-0.7701, 4.0000, 0.4684);164.1;2;34.5843;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.4471;(-0.7701, 4.0000, 0.4684);164.1;2;34.6334;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.4748;(-0.7701, 4.0000, 0.4684);164.1;2;34.6002;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.5044;(-0.7701, 4.0000, 0.4684);164.1;2;34.7109;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.5325;(-0.7701, 4.0000, 0.4684);164.1;2;34.6053;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.5623;(-0.7701, 4.0000, 0.4684);164.1;2;34.6825;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.5899;(-0.7701, 4.0000, 0.4684);164.1;2;34.6048;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.6188;(-0.7701, 4.0000, 0.4684);164.1;2;34.7155;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.6484;(-0.7701, 4.0000, 0.4684);164.1;2;34.7432;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.6768;(-0.7701, 4.0000, 0.4684);164.1;2;34.6403;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.7044;(-0.7701, 4.0000, 0.4684);164.1;2;34.7033;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.7345;(-0.7701, 4.0000, 0.4684);164.1;2;34.8185;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.7607;(-0.7701, 4.0000, 0.4684);164.1;2;34.6904;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.7907;(-0.7701, 4.0000, 0.4684);164.1;2;34.9982;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.8198;(-0.7701, 4.0000, 0.4684);164.1;2;34.8392;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.8469;(-0.7701, 4.0000, 0.4684);164.1;2;34.7668;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.877;(-0.7701, 4.0000, 0.4684);164.1;2;34.9693;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.904;(-0.7701, 4.0000, 0.4684);164.1;2;34.7961;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.9331;(-0.7701, 4.0000, 0.4684);164.1;2;34.9906;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.96;(-0.7701, 4.0000, 0.4684);164.1;2;34.9463;;-0.7701;4;0.4684;0;5.24409996737556;0
66333.9907;(-0.7701, 4.0000, 0.4684);164.1;2;35.1267;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.0182;(-0.7701, 4.0000, 0.4684);164.1;2;34.9124;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.0468;(-0.7701, 4.0000, 0.4684);164.1;2;34.9984;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.0741;(-0.7701, 4.0000, 0.4684);164.1;2;34.9854;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.1027;(-0.7701, 4.0000, 0.4684);164.1;2;35.1769;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.1335;(-0.7701, 4.0000, 0.4684);164.1;2;35.1683;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.16;(-0.7701, 4.0000, 0.4684);164.1;2;34.8738;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.1885;(-0.7701, 4.0000, 0.4684);164.1;2;35.1065;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.2181;(-0.7701, 4.0000, 0.4684);164.1;2;35.111;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.2468;(-0.7701, 4.0000, 0.4684);164.1;2;34.9689;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.2763;(-0.7701, 4.0000, 0.4684);164.1;2;34.9428;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.3061;(-0.7701, 4.0000, 0.4684);164.1;2;34.8941;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.336;(-0.7701, 4.0000, 0.4684);164.1;2;34.7161;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.3634;(-0.7701, 4.0000, 0.4684);164.1;2;34.6007;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.3923;(-0.7701, 4.0000, 0.4684);164.1;2;34.7696;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.4222;(-0.7701, 4.0000, 0.4684);164.1;2;34.7397;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.4513;(-0.7701, 4.0000, 0.4684);164.1;2;34.6391;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.4805;(-0.7701, 4.0000, 0.4684);164.1;2;34.5822;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.5075;(-0.7701, 4.0000, 0.4684);164.1;2;34.5836;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.5371;(-0.7701, 4.0000, 0.4684);164.1;2;34.7991;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.5652;(-0.7701, 4.0000, 0.4684);164.1;2;34.6594;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.5938;(-0.7701, 4.0000, 0.4684);164.1;2;34.7754;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.622;(-0.7701, 4.0000, 0.4684);164.1;2;34.7948;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.651;(-0.7701, 4.0000, 0.4684);164.1;2;34.8884;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.6789;(-0.7701, 4.0000, 0.4684);164.1;2;34.8036;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.708;(-0.7701, 4.0000, 0.4684);164.1;2;34.9142;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.7362;(-0.7701, 4.0000, 0.4684);164.1;2;34.8495;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.7658;(-0.7701, 4.0000, 0.4684);164.1;2;34.9274;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.7944;(-0.7701, 4.0000, 0.4684);164.1;2;34.8079;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.8239;(-0.7701, 4.0000, 0.4684);164.1;2;34.8134;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.8514;(-0.7701, 4.0000, 0.4684);164.1;2;34.726;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.8813;(-0.7701, 4.0000, 0.4684);164.1;2;34.8943;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.9103;(-0.7701, 4.0000, 0.4684);164.1;2;34.7594;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.9386;(-0.7701, 4.0000, 0.4684);164.1;2;34.6799;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.9672;(-0.7701, 4.0000, 0.4684);164.1;2;34.7994;;-0.7701;4;0.4684;0;5.24409996737556;0
66334.9965;(-0.7701, 4.0000, 0.4684);164.1;2;34.773;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.0249;(-0.7701, 4.0000, 0.4684);164.1;2;34.7596;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.0547;(-0.7701, 4.0000, 0.4684);164.1;2;34.7736;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.0833;(-0.7701, 4.0000, 0.4684);164.1;2;34.6593;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.1109;(-0.7701, 4.0000, 0.4684);164.1;2;34.7033;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.1384;(-0.7701, 4.0000, 0.4684);164.1;2;34.8307;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.1675;(-0.7701, 4.0000, 0.4684);164.1;2;34.965;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.1976;(-0.7701, 4.0000, 0.4684);164.1;2;34.8836;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.2243;(-0.7701, 4.0000, 0.4684);164.1;2;34.7347;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.2537;(-0.7701, 4.0000, 0.4684);164.1;2;35.0128;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.2825;(-0.7701, 4.0000, 0.4684);164.1;2;34.9119;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.3103;(-0.7701, 4.0000, 0.4684);164.1;2;34.8978;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.3386;(-0.7701, 4.0000, 0.4684);164.1;2;34.9997;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.3674;(-0.7701, 4.0000, 0.4684);164.1;2;34.991;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.396;(-0.7701, 4.0000, 0.4684);164.1;2;34.9909;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.4238;(-0.7701, 4.0000, 0.4684);164.1;2;34.9834;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.452;(-0.7701, 4.0000, 0.4684);164.1;2;35.0897;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.4806;(-0.7701, 4.0000, 0.4684);164.1;2;35.0986;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.5103;(-0.7701, 4.0000, 0.4684);164.1;2;35.0591;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.5394;(-0.7701, 4.0000, 0.4684);164.1;2;34.9479;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.5692;(-0.7701, 4.0000, 0.4684);164.1;2;34.8662;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.5976;(-0.7701, 4.0000, 0.4684);164.1;2;34.7651;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.6275;(-0.7701, 4.0000, 0.4684);164.1;2;34.7933;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.6547;(-0.7701, 4.0000, 0.4684);164.1;2;34.6805;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.6826;(-0.7701, 4.0000, 0.4684);164.1;2;34.8531;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.7122;(-0.7701, 4.0000, 0.4684);164.1;2;34.9548;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.7413;(-0.7701, 4.0000, 0.4684);164.1;2;34.8275;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.7686;(-0.7701, 4.0000, 0.4684);164.1;2;34.7649;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.7978;(-0.7701, 4.0000, 0.4684);164.1;2;34.9377;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.8267;(-0.7701, 4.0000, 0.4684);164.1;2;34.9018;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.8563;(-0.7701, 4.0000, 0.4684);164.1;2;34.8689;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.8854;(-0.7701, 4.0000, 0.4684);164.1;2;34.7737;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.9155;(-0.7701, 4.0000, 0.4684);164.1;2;34.6748;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.9441;(-0.7701, 4.0000, 0.4684);164.1;2;34.5748;;-0.7701;4;0.4684;0;5.24409996737556;0
66335.9737;(-0.7701, 4.0000, 0.4684);164.1;2;34.5978;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.0026;(-0.7701, 4.0000, 0.4684);164.1;2;34.5321;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.0332;(-0.7701, 4.0000, 0.4684);164.1;2;34.5104;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.0588;(-0.7701, 4.0000, 0.4684);164.1;2;34.3429;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.089;(-0.7701, 4.0000, 0.4684);164.1;2;34.7471;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.1174;(-0.7701, 4.0000, 0.4684);164.1;2;34.5903;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.1465;(-0.7701, 4.0000, 0.4684);164.1;2;34.6287;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.1754;(-0.7701, 4.0000, 0.4684);164.1;2;34.6447;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.2059;(-0.7701, 4.0000, 0.4684);164.1;2;34.6251;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.2342;(-0.7701, 4.0000, 0.4684);164.1;2;34.4467;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.2618;(-0.7701, 4.0000, 0.4684);164.1;2;34.5053;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.2924;(-0.7701, 4.0000, 0.4684);164.1;2;34.6462;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.321;(-0.7701, 4.0000, 0.4684);164.1;2;34.4598;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.3496;(-0.7701, 4.0000, 0.4684);164.1;2;34.5012;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.3782;(-0.7701, 4.0000, 0.4684);164.1;2;34.5488;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.408;(-0.7701, 4.0000, 0.4684);164.1;2;34.6236;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.4368;(-0.7701, 4.0000, 0.4684);164.1;2;34.5002;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.4651;(-0.7701, 4.0000, 0.4684);164.1;2;34.5079;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.4917;(-0.7701, 4.0000, 0.4684);164.1;2;34.5886;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.5218;(-0.7701, 4.0000, 0.4684);164.1;2;34.8337;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.5509;(-0.7701, 4.0000, 0.4684);164.1;2;34.6948;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.5773;(-0.7701, 4.0000, 0.4684);164.1;2;34.6531;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.6069;(-0.7701, 4.0000, 0.4684);164.1;2;34.9536;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.6341;(-0.7701, 4.0000, 0.4684);164.1;2;34.8236;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.6645;(-0.7701, 4.0000, 0.4684);164.1;2;35.0242;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.692;(-0.7701, 4.0000, 0.4684);164.1;2;34.8197;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.7219;(-0.7701, 4.0000, 0.4684);164.1;2;34.9693;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.7494;(-0.7701, 4.0000, 0.4684);164.1;2;34.8138;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.778;(-0.7701, 4.0000, 0.4684);164.1;2;34.9408;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.8071;(-0.7701, 4.0000, 0.4684);164.1;2;34.9218;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.8363;(-0.7701, 4.0000, 0.4684);164.1;2;34.9163;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.8644;(-0.7701, 4.0000, 0.4684);164.1;2;34.8283;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.8938;(-0.7701, 4.0000, 0.4684);164.1;2;34.9146;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.9214;(-0.7701, 4.0000, 0.4684);164.1;2;34.7875;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.95;(-0.7701, 4.0000, 0.4684);164.1;2;34.9601;;-0.7701;4;0.4684;0;5.24409996737556;0
66336.9793;(-0.7701, 4.0000, 0.4684);164.1;2;34.9742;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.0089;(-0.7701, 4.0000, 0.4684);164.1;2;34.8662;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.0384;(-0.7701, 4.0000, 0.4684);164.1;2;34.7568;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.0673;(-0.7701, 4.0000, 0.4684);164.1;2;34.6712;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.0966;(-0.7701, 4.0000, 0.4684);164.1;2;34.672;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.1255;(-0.7701, 4.0000, 0.4684);164.1;2;34.6321;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.1533;(-0.7701, 4.0000, 0.4684);164.1;2;34.6192;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.1819;(-0.7701, 4.0000, 0.4684);164.1;2;34.7284;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.2114;(-0.7701, 4.0000, 0.4684);164.1;2;34.7435;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.2391;(-0.7701, 4.0000, 0.4684);164.1;2;34.6735;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.2679;(-0.7701, 4.0000, 0.4684);164.1;2;34.8167;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.297;(-0.7701, 4.0000, 0.4684);164.1;2;34.8256;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.324;(-0.7701, 4.0000, 0.4684);164.1;2;34.7513;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.3534;(-0.7701, 4.0000, 0.4684);164.1;2;34.9547;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.384;(-0.7701, 4.0000, 0.4684);164.1;2;34.8464;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.4113;(-0.7701, 4.0000, 0.4684);164.1;2;34.6139;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.4404;(-0.7701, 4.0000, 0.4684);164.1;2;34.8117;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.4695;(-0.7701, 4.0000, 0.4684);164.1;2;34.7539;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.4991;(-0.7701, 4.0000, 0.4684);164.1;2;34.734;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.5276;(-0.7701, 4.0000, 0.4684);164.1;2;34.6557;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.5562;(-0.7701, 4.0000, 0.4684);164.1;2;34.6903;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.5843;(-0.7701, 4.0000, 0.4684);164.1;2;34.6907;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.6146;(-0.7701, 4.0000, 0.4684);164.1;2;34.7869;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.6435;(-0.7701, 4.0000, 0.4684);164.1;2;34.6422;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.6719;(-0.7701, 4.0000, 0.4684);164.1;2;34.617;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.7015;(-0.7701, 4.0000, 0.4684);164.1;2;34.6734;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.729;(-0.7701, 4.0000, 0.4684);164.1;2;34.5812;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.7598;(-0.7701, 4.0000, 0.4684);164.1;2;34.7239;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.7873;(-0.7701, 4.0000, 0.4684);164.1;2;34.5423;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.8159;(-0.7701, 4.0000, 0.4684);164.1;2;34.7553;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.8452;(-0.7701, 4.0000, 0.4684);164.1;2;34.7077;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.8743;(-0.7701, 4.0000, 0.4684);164.1;2;34.6243;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.9019;(-0.7701, 4.0000, 0.4684);164.1;2;34.6097;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.931;(-0.7701, 4.0000, 0.4684);164.1;2;34.7825;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.9595;(-0.7701, 4.0000, 0.4684);164.1;2;34.7203;;-0.7701;4;0.4684;0;5.24409996737556;0
66337.9872;(-0.7701, 4.0000, 0.4684);164.1;2;34.7629;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.0183;(-0.7701, 4.0000, 0.4684);164.1;2;34.9013;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.0443;(-0.7701, 4.0000, 0.4684);164.1;2;34.6036;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.0721;(-0.7701, 4.0000, 0.4684);164.1;2;34.9114;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.1017;(-0.7701, 4.0000, 0.4684);164.1;2;35.051;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.131;(-0.7701, 4.0000, 0.4684);164.1;2;34.8797;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.1599;(-0.7701, 4.0000, 0.4684);164.1;2;34.8373;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.1891;(-0.7701, 4.0000, 0.4684);164.1;2;34.7958;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.2157;(-0.7701, 4.0000, 0.4684);164.1;2;34.757;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.2464;(-0.7701, 4.0000, 0.4684);164.1;2;35.0297;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.2747;(-0.7701, 4.0000, 0.4684);164.1;2;34.7779;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.3037;(-0.7701, 4.0000, 0.4684);164.1;2;34.8481;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.3308;(-0.7701, 4.0000, 0.4684);164.1;2;34.7501;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.3613;(-0.7701, 4.0000, 0.4684);164.1;2;34.9616;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.389;(-0.7701, 4.0000, 0.4684);164.1;2;34.7972;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.4186;(-0.7701, 4.0000, 0.4684);164.1;2;34.8845;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.4479;(-0.7701, 4.0000, 0.4684);164.1;2;34.7576;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.4757;(-0.7701, 4.0000, 0.4684);164.1;2;34.7019;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.5055;(-0.7701, 4.0000, 0.4684);164.1;2;34.7995;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.533;(-0.7701, 4.0000, 0.4684);164.1;2;34.6927;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.5636;(-0.7701, 4.0000, 0.4684);164.1;2;34.8334;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.5907;(-0.7701, 4.0000, 0.4684);164.1;2;34.6531;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.6198;(-0.7701, 4.0000, 0.4684);164.1;2;34.8616;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.6482;(-0.7701, 4.0000, 0.4684);164.1;2;34.8361;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.6758;(-0.7701, 4.0000, 0.4684);164.1;2;34.8248;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.7047;(-0.7701, 4.0000, 0.4684);164.1;2;34.9576;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.7331;(-0.7701, 4.0000, 0.4684);164.1;2;34.9704;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.7613;(-0.7701, 4.0000, 0.4684);164.1;2;34.9701;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.7891;(-0.7701, 4.0000, 0.4684);164.1;2;34.9912;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.8184;(-0.7701, 4.0000, 0.4684);164.1;2;35.1116;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.8461;(-0.7701, 4.0000, 0.4684);164.1;2;35.0054;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.8748;(-0.7701, 4.0000, 0.4684);164.1;2;35.126;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.9034;(-0.7701, 4.0000, 0.4684);164.1;2;35.078;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.9314;(-0.7701, 4.0000, 0.4684);164.1;2;35.0392;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.9604;(-0.7701, 4.0000, 0.4684);164.1;2;35.1402;;-0.7701;4;0.4684;0;5.24409996737556;0
66338.99;(-0.7701, 4.0000, 0.4684);164.1;2;35.0374;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.018;(-0.7701, 4.0000, 0.4684);164.1;2;34.9378;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.0456;(-0.7701, 4.0000, 0.4684);164.1;2;35.004;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.0732;(-0.7701, 4.0000, 0.4684);164.1;2;35.1162;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.1033;(-0.7701, 4.0000, 0.4684);164.1;2;35.2334;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.1322;(-0.7701, 4.0000, 0.4684);164.1;2;35.0288;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.1627;(-0.7701, 4.0000, 0.4684);164.1;2;35.0076;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.1913;(-0.7701, 4.0000, 0.4684);164.1;2;34.7324;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.2197;(-0.7701, 4.0000, 0.4684);164.1;2;34.8005;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.2491;(-0.7701, 4.0000, 0.4684);164.1;2;34.8197;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.2797;(-0.7701, 4.0000, 0.4684);164.1;2;34.7289;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.3088;(-0.7701, 4.0000, 0.4684);164.1;2;34.529;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.3378;(-0.7701, 4.0000, 0.4684);164.1;2;34.4912;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.3648;(-0.7701, 4.0000, 0.4684);164.1;2;34.5111;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.3929;(-0.7701, 4.0000, 0.4684);164.1;2;34.7397;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.4227;(-0.7701, 4.0000, 0.4684);164.1;2;34.7831;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.4512;(-0.7701, 4.0000, 0.4684);164.1;2;34.6687;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.4793;(-0.7701, 4.0000, 0.4684);164.1;2;34.7565;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.5069;(-0.7701, 4.0000, 0.4684);164.1;2;34.8233;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.5347;(-0.7701, 4.0000, 0.4684);164.1;2;34.9448;;-0.7701;4;0.4684;0;5.24409996737556;0
66339.5643;(-0.7701, 4.0000, 0.4684);164.1;2;35.0437;;-0.7701;4;0.4684;0;5.24409996737556;0
